/musica/paula-fernandes/passaro-de-fogo.html	1232	1004	222.57958477508652	0.6005256241787122	0.5308441558441559	0.0
/musica/fernando-e-sorocaba/madri.html	1131	952	153.37820512820514	0.6278240190249703	0.5862068965517241	0.0
/letra/a.html	929	720	92.46776611694153	0.3291139240506329	0.28202368137782563	0.0
/letra/b.html	826	633	110.38585209003216	0.27526132404181186	0.2469733656174334	0.0
/letra/m.html	746	586	105.82591876208897	0.388	0.306970509383378	0.0
/letra/c.html	704	524	112.32155477031802	0.21370967741935484	0.19602272727272727	0.0
/letra/r.html	667	489	87.60526315789474	0.15086206896551724	0.1454272863568216	0.0
/letra/j.html	638	490	87.06963249516441	0.20100502512562815	0.1896551724137931	0.0
/artista/jorge-e-mateus.html	631	334	57.516007532956685	0.18110236220472442	0.15847860538827258	0.0
/letra/p.html	531	405	90.98139534883721	0.21348314606741572	0.1902071563088512	0.0
/letra/s.html	529	402	117.91370558375634	0.29508196721311475	0.2551984877126654	0.0
/letra/l.html	525	395	81.71739130434783	0.21052631578947367	0.21142857142857144	0.0
/artista/lady-gaga.html	514	312	43.875370919881306	0.6026200873362445	0.3443579766536965	0.0
/letra/e.html	512	369	74.66822429906541	0.1518987341772152	0.1640625	0.0
/musica/ke$ha/your-love-is-my-drug.html	478	410	122.48945147679325	0.5661538461538461	0.50418410041841	0.0
/letra/t.html	472	364	100.55525606469003	0.23417721518987342	0.21398305084745764	0.0
/artista/katy-perry.html	463	303	60.80891719745223	0.35542168674698793	0.32181425485961124	0.0
/artista/fernando-e-sorocaba.html	440	243	48.6745406824147	0.1875	0.1340909090909091	0.0
/musica/edward-maya/stereo-love-feat-maya.html	433	368	128.78494623655914	0.6529850746268657	0.5704387990762124	0.0
/artista/paula-fernandes.html	371	195	64.11076923076924	0.125	0.12398921832884097	0.0
/artista/beyonce.html	359	159	59.61904761904762	0.13953488372093023	0.12256267409470752	0.0
/letra/g.html	353	257	80.15331010452962	0.19801980198019803	0.18696883852691218	0.0
/letra/f.html	343	250	92.45149253731343	0.24489795918367346	0.21865889212827988	0.0
/letra/d.html	342	263	97.49305555555556	0.15	0.15789473684210525	0.0
/musica/paula-fernandes/chuva-chover.html	325	271	164.2876712328767	0.6813186813186813	0.5507692307692308	0.0
/musica/train/hey-soul-sister.html	301	265	285.61682242990656	0.7245762711864406	0.6445182724252492	0.0
/artista/black-eyed-peas.html	296	169	77.70539419087137	0.22058823529411764	0.1858108108108108	0.0
/musica/luan-santana/meteoro.html	294	252	132.30327868852459	0.6868131868131868	0.5850340136054422	0.0
/musica/paula-fernandes/meu-eu-em-voce.html	266	221	244.26875	0.6739130434782609	0.39849624060150374	0.0
/letra/n.html	255	201	72.79227053140097	0.18421052631578946	0.18823529411764706	0.0
/musica/justin-bieber/baby.html	233	182	95.64957264957265	0.6209677419354839	0.4978540772532189	0.0
/musica/paula-fernandes/quero-sim.html	230	200	250.140625	0.6082474226804123	0.4434782608695652	0.0
/musica/lady-gaga/alejandro.html	220	188	152.24752475247524	0.7021276595744681	0.5409090909090909	0.0
/artista/eduardo-costa.html	209	116	63.58888888888889	0.2857142857142857	0.13875598086124402	0.0
/musica/paula-fernandes/sem-voce.html	198	171	197.3361344537815	0.6103896103896104	0.398989898989899	0.0
/letra/k.html	192	142	70.0	0.14814814814814814	0.15104166666666666	0.0
/artista/victor-leo.html	182	102	44.303030303030305	0.14285714285714285	0.09340659340659341	0.0
/musica/bruno-e-marrone/pra-nao-morrer-de-amor.html	181	135	141.27472527472528	0.6470588235294118	0.4972375690607735	0.0
