/musica/fernando-e-sorocaba/madri.html	1410	1134	140.40784982935153	0.6494949494949495	0.5843971631205673	0.0
/musica/paula-fernandes/passaro-de-fogo.html	1237	996	213.5655172413793	0.6206896551724138	0.5311236863379143	0.0
/letra/a.html	946	717	103.7258064516129	0.3425925925925926	0.27906976744186046	0.0
/letra/m.html	846	599	116.65598650927487	0.3090909090909091	0.2990543735224586	0.0
/letra/b.html	796	629	111.8286219081272	0.3111888111888112	0.2889447236180904	0.0
/letra/c.html	646	511	100.80492813141684	0.25	0.24613003095975233	0.0
/artista/jorge-e-mateus.html	635	331	56.957610789980734	0.2169811320754717	0.1826771653543307	0.0
/letra/r.html	629	486	85.93267326732673	0.16517857142857142	0.1971383147853736	0.0
/artista/katy-perry.html	616	326	66.94274028629857	0.1896551724137931	0.20616883116883117	0.0
/letra/j.html	572	426	82.03941908713693	0.16111111111111112	0.15734265734265734	0.0
/letra/e.html	566	423	89.47334754797441	0.13690476190476192	0.17137809187279152	0.0
/letra/s.html	537	441	116.67403314917127	0.3622448979591837	0.3258845437616387	0.0
/letra/l.html	524	423	114.48129675810473	0.22560975609756098	0.23473282442748092	0.0
/musica/ke$ha/your-love-is-my-drug.html	507	427	139.5151515151515	0.6463414634146342	0.5443786982248521	0.0
/musica/edward-maya/stereo-love-feat-maya.html	461	409	165.04545454545453	0.6617647058823529	0.5704989154013015	0.0
/letra/p.html	432	338	84.7768115942029	0.21551724137931033	0.2013888888888889	0.0
/letra/t.html	419	323	116.03389830508475	0.30612244897959184	0.29594272076372313	0.0
/artista/fernando-e-sorocaba.html	413	257	40.98022598870057	0.09090909090909091	0.14285714285714285	0.0
/artista/paula-fernandes.html	396	217	36.014409221902014	0.18181818181818182	0.12373737373737374	0.0
/artista/beyonce.html	369	153	44.45592705167173	0.13846153846153847	0.10840108401084012	0.0
/letra/d.html	353	263	91.19444444444444	0.21	0.18413597733711048	0.0
/artista/black-eyed-peas.html	337	209	79.37451737451738	0.22772277227722773	0.2314540059347181	0.0
/letra/g.html	331	244	88.96538461538462	0.26262626262626265	0.21450151057401812	0.0
/letra/f.html	322	253	87.70454545454545	0.16304347826086957	0.18012422360248448	0.0
/artista/luan-santana.html	320	161	59.32740213523132	0.1111111111111111	0.121875	0.0
/musica/luan-santana/meteoro.html	290	229	185.5	0.6466666666666666	0.5172413793103449	0.0
/artista/victor-leo.html	285	133	47.91439688715953	0.18181818181818182	0.09824561403508772	0.0
/artista/bruno-e-marrone.html	280	155	45.70247933884298	0.1111111111111111	0.1357142857142857	0.0
/letra/n.html	267	201	77.40444444444445	0.11235955056179775	0.15730337078651685	0.0
/musica/paula-fernandes/meu-eu-em-voce.html	253	211	218.58860759493672	0.6195652173913043	0.37549407114624506	0.0
/musica/justin-bieber/baby.html	251	217	182.18333333333334	0.6025641025641025	0.5219123505976095	0.0
/musica/paula-fernandes/chuva-chover.html	243	211	129.43119266055047	0.7101449275362319	0.551440329218107	0.0
/artista/lady-gaga.html	234	129	34.42786069651741	0.20512820512820512	0.14102564102564102	0.0
/letra/k.html	230	175	64.27272727272727	0.09230769230769231	0.1391304347826087	0.0
/musica/paula-fernandes/quero-sim.html	215	193	251.57894736842104	0.7130434782608696	0.5581395348837209	0.0
/artista/roberto-carlos.html	206	92	79.85185185185185	0.0	0.0825242718446602	0.0
/artista/u2.html	194	46	63.483695652173914	0.0	0.05154639175257732	0.0
/musica/lady-gaga/alejandro.html	194	167	206.76136363636363	0.6739130434782609	0.5463917525773195	0.0
/top/musicas.html	177	94	85.98630136986301	0.4	0.1751412429378531	0.0
/letra/v.html	175	127	73.26573426573427	0.11764705882352941	0.18285714285714286	0.0
/musica/victor-leo/borboletas.html	173	144	184.51111111111112	0.5673076923076923	0.4797687861271676	0.0
/artista/edward-maya.html	172	101	30.90728476821192	0.10256410256410256	0.12209302325581395	0.0
/artista/eduardo-costa.html	168	77	40.986577181208055	0.1111111111111111	0.1130952380952381	0.0
/letra/i.html	167	128	67.72388059701493	0.2708333333333333	0.19760479041916168	0.0
/artista/sorriso-maroto.html	163	58	35.52317880794702	0.0	0.0736196319018405	0.0
/musica/bruno-e-marrone/pra-nao-morrer-de-amor.html	163	143	129.2608695652174	0.6981132075471698	0.5766871165644172	0.0
/artista/justin-bieber.html	161	81	41.81428571428572	0.10344827586206896	0.13043478260869565	0.0
/musica/ke$ha/tik-tok.html	161	143	273.3015873015873	0.7387387387387387	0.6086956521739131	0.0
/musica/victor-leo/ao-vivo-e-em-cores.html	160	136	166.8860759493671	0.6559139784946236	0.50625	0.0
/musica/roberto-carlos/a-mulher-que-eu-amo.html	156	135	182.95833333333334	0.7407407407407407	0.5384615384615384	0.0
/artista/ana-carolina.html	153	55	44.206896551724135	0.0	0.05228758169934641	0.0
/musica/amy-winehouse/rehab.html	153	122	273.2289156626506	0.5227272727272727	0.45751633986928103	0.0
/musica/pitty/so-agora.html	153	145	306.9642857142857	0.7247706422018348	0.6339869281045751	0.0
/musica/eduardo-costa/a-carta.html	149	122	187.0632911392405	0.6949152542372882	0.4697986577181208	0.0
/musica/guilherme-e-santiago/e-dai.html	146	134	177.64285714285714	0.7684210526315789	0.6164383561643836	0.0
/musica/lady-gaga/bad-romance.html	144	125	171.0	0.7027027027027027	0.5486111111111112	0.0
/musica/paula-fernandes/sem-voce.html	140	120	118.39506172839506	0.5818181818181818	0.42142857142857143	0.0
/musica/fernando-e-sorocaba/bala-de-prata.html	134	114	188.33962264150944	0.6736842105263158	0.6044776119402985	0.0
/letra/h.html	133	111	67.75700934579439	0.22727272727272727	0.19548872180451127	0.0
/musica/restart/levo-comigo.html	133	116	226.0	0.6515151515151515	0.5263157894736842	0.0
/artista/zeze-di-camargo-e-luciano.html	130	82	74.64150943396227	0.2857142857142857	0.18461538461538463	0.0
/musica/joao-bosco-e-vinicius/chorame-liga.html	129	112	220.96825396825398	0.64	0.5116279069767442	0.0
/letra/w.html	128	89	91.08849557522124	0.07142857142857142	0.1171875	0.0
/letra/z.html	127	90	75.04464285714286	0.09090909090909091	0.11811023622047244	0.0
/artista/michel-telo.html	122	55	54.38461538461539	0.3103448275862069	0.14754098360655737	0.0
/musica/shakira/gipsy.html	119	101	117.06493506493507	0.5714285714285714	0.35294117647058826	0.0
/artista/rihanna.html	118	68	72.65957446808511	1.0	0.2033898305084746	0.0
/letra/x.html	114	50	130.68041237113403	0.3157894736842105	0.14912280701754385	0.0
/musica/isa-tkm/sigo-al-corazon.html	113	89	230.71875	0.5857142857142857	0.4336283185840708	0.0
/musica/beyonce-featuring-jay-z/halo.html	112	95	238.69387755102042	0.6612903225806451	0.5625	0.0
/musica/exaltasamba/gamei.html	112	105	226.42857142857142	0.7916666666666666	0.75	0.0
/musica/charlie-brown-jr/so-os-loucos-sabem.html	109	102	434.1463414634146	0.7213114754098361	0.6238532110091743	0.0
/top/artistas.html	105	50	100.36082474226804	0.23076923076923078	0.0761904761904762	0.0
/artista/elaine-martins.html	103	1	18.349514563106798	0.0	0.0	0.0
/artista/exaltasamba.html	103	66	52.74390243902439	0.0	0.20388349514563106	0.0
/letra/o.html	103	83	64.33720930232558	0.30303030303030304	0.1650485436893204	0.0
/musica/train/hey-soul-sister.html	100	95	600.4411764705883	0.7027027027027027	0.66	0.0
/musica/victor-leo/estrela-cadente.html	100	86	141.33333333333334	0.6666666666666666	0.49	0.0
/musica/luan-santana/sempre-com-voce.html	99	90	134.28205128205127	0.6666666666666666	0.6060606060606061	0.0
/artista/pitty.html	98	24	47.91111111111111	0.5	0.08163265306122448	0.0
/letra/u.html	98	75	41.34444444444444	0.09090909090909091	0.08163265306122448	0.0
/artista/amy-winehouse.html	96	42	29.15909090909091	0.0	0.08333333333333333	0.0
/artista/john-mayer.html	96	18	28.408602150537636	0.0	0.03125	0.0
/musica/eduardo-costa/quem-foi-que-disse.html	96	73	154.01960784313727	0.6379310344827587	0.46875	0.0
/musica/paula-fernandes/jeito-de-mato.html	95	86	310.9189189189189	0.6666666666666666	0.6105263157894737	0.0
/musica/paula-fernandes/sede-de-amor.html	94	79	264.7	0.525	0.46808510638297873	0.0
/artista/shakira.html	93	55	75.72972972972973	1.0	0.20430107526881722	0.0
/musica/luan-santana/to-de-cara.html	93	78	202.71052631578948	0.7	0.5913978494623656	0.0
/musica/fabio-jr/pai.html	89	65	208.21621621621622	0.7021276595744681	0.5842696629213483	0.0
/musica/paula-fernandes/complicado-demais.html	89	83	227.64444444444445	0.75	0.4943820224719101	0.0
/musica/sorriso-maroto/futuro-prometido.html	89	80	187.5	0.7647058823529411	0.6629213483146067	0.0
/artista/legiao-urbana.html	87	31	55.651162790697676	0.0	0.011494252873563218	0.0
/musica/aline-barros/sonda-me-usa-me.html	87	63	211.92857142857142	0.6590909090909091	0.5172413793103449	0.0
/musica/exaltasamba/fui.html	87	75	221.95	0.6136363636363636	0.5402298850574713	0.0
/musica/jorge-e-mateus/voa-beija-flor.html	87	71	146.87179487179486	0.6511627906976745	0.5517241379310345	0.0
/musica/miley-cyrus/one-in-a-million.html	87	79	127.80392156862744	0.5384615384615384	0.41379310344827586	0.0
/artista/the-beatles.html	86	18	69.49367088607595	0.3333333333333333	0.08139534883720931	0.0
/musica/eduardo-costa/nao-valeu-pra-voce.html	86	74	164.29032258064515	0.7368421052631579	0.6395348837209303	0.0
/artista/restart.html	85	45	75.93333333333334	0.17647058823529413	0.11764705882352941	0.0
/musica/lazaro/meu-mestre.html	83	71	184.06666666666666	0.6724137931034483	0.6385542168674698	0.0
/artista/isa-tkm.html	82	13	17.45	0.0	0.024390243902439025	0.0
/artista/o-rappa.html	81	13	43.30379746835443	0.0	0.024691358024691357	0.0
/artista/zeca-pagodinho.html	81	17	34.75949367088607	0.0	0.024691358024691357	0.0
/musica/sorriso-maroto/sinais.html	80	74	230.38709677419354	0.7924528301886793	0.6125	0.0
/artista/titas.html	79	15	76.98648648648648	0.0	0.06329113924050633	0.0
/musica/victor-leo/tem-que-ser-voce.html	79	77	179.1219512195122	0.6923076923076923	0.4810126582278481	0.0
/musica/regis-danese/faz-um-milagre-em-mim.html	77	65	278.42857142857144	0.7115384615384616	0.6363636363636364	0.0
/musica/vanessa-da-mata/amado.html	77	63	318.4594594594595	0.5714285714285714	0.5194805194805194	0.0
